image_id,file_name,coco_url,flickr_url,license_url,width,height,person_x,person_y,person_width,person_height,person_box_area,scene,context_objects,context_score,caption_hits_json,captions_json
213276,000000213276.jpg,http://images.cocodataset.org/train2017/000000213276.jpg,http://farm3.staticflickr.com/2418/2269420124_3eaffa13c6_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,427,0.0045156250000000005,0.01297423887587822,0.509046875,0.9729274004683841,0.31230697581235367,urban_street,car;traffic light;truck,70.12307,"[""A man standing near an intersection with street lights."", ""A man is looking mad out on the street"", ""A man in a striped pink shirt is standing beside a street."", ""a man in a pink shirt looks off into the distance in front of an empty street""]","[""A man standing near an intersection with street lights."", ""A man is looking mad out on the street"", ""A man seems to be taken a selfie of himself."", ""A man in a striped pink shirt is standing beside a street."", ""a man in a pink shirt looks off into the distance in front of an empty street""]"
219558,000000219558.jpg,http://images.cocodataset.org/train2017/000000219558.jpg,http://farm4.staticflickr.com/3257/2344092671_14d781d40c_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,500,375,0.54944,0.33482666666666666,0.21236000000000002,0.6539466666666667,0.10100701066666667,urban_street,bus;traffic light;truck,70.01007,"[""A woman walking on a sidewalk on her phone near people."", ""A woman walks down the busy street with coffee talking on her phone."", ""People are crossing in the crosswalk on a city street."", ""A woman walks down the street while talking on the phone and holding a cup of coffee.""]","[""A woman walking on a sidewalk on her phone near people."", ""A woman walks down the busy street with coffee talking on her phone."", ""People are crossing in the crosswalk on a city street."", ""A woman walks down the street while talking on the phone and holding a cup of coffee."", ""Woman with shades on and a cup in hand walks along talking on the phone.""]"
352065,000000352065.jpg,http://images.cocodataset.org/train2017/000000352065.jpg,http://farm7.staticflickr.com/6220/6265940460_d2f049a0c7_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,425,0.43723437499999995,0.10988235294117647,0.20634375,0.8901176470588236,0.09207918400735295,urban_street,car;truck,69.920792,"[""A man in a wetsuit carrying a surfboard on the street."", ""A man in surf gear walking down a crowded street."", ""a man with a surfboard on a crowded street"", ""A man holding a surfboard is wearing a wetsuit on a public street."", ""a man in a surfer suit walks down a street""]","[""A man in a wetsuit carrying a surfboard on the street."", ""A man in surf gear walking down a crowded street."", ""a man with a surfboard on a crowded street"", ""A man holding a surfboard is wearing a wetsuit on a public street."", ""a man in a surfer suit walks down a street""]"
17364,000000017364.jpg,http://images.cocodataset.org/train2017/000000017364.jpg,http://farm4.staticflickr.com/3414/3476798249_0a354468f7_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,428,0.46528125,0.1480607476635514,0.193,0.7964252336448598,0.09124404899240655,urban_street,car;truck,69.91244,"[""A woman and a man walking down a street carrying luggage."", ""Several people are walking with luggage down a crowded city street."", ""A man and woman walking down a city street with luggage."", ""People walking near a city street carrying luggage."", ""People walking with suitcases on a city sidewalk.""]","[""A woman and a man walking down a street carrying luggage."", ""Several people are walking with luggage down a crowded city street."", ""A man and woman walking down a city street with luggage."", ""People walking near a city street carrying luggage."", ""People walking with suitcases on a city sidewalk.""]"
528729,000000528729.jpg,http://images.cocodataset.org/train2017/000000528729.jpg,http://farm4.staticflickr.com/3240/5858166375_b1e21e013c_z.jpg,http://creativecommons.org/licenses/by-nd/2.0/,640,480,0.262921875,0.192875,0.22078125,0.7797916666666667,0.0909053974609375,urban_street,bicycle;car;traffic light;truck,69.909054,"[""A man talking on a cell phone walking an orange bike across a street."", ""A man walking across a street dragging a bike."", ""A man crossing the street with a bike while talking on a mobile phone."", ""A man on a cell phone walking across he street with his orange bike.""]","[""A man talking on a cell phone walking an orange bike across a street."", ""A man walking across a street dragging a bike."", ""The man is walking a bicycle while talking on a cell phone."", ""A man crossing the street with a bike while talking on a mobile phone."", ""A man on a cell phone walking across he street with his orange bike.""]"
200668,000000200668.jpg,http://images.cocodataset.org/train2017/000000200668.jpg,http://farm1.staticflickr.com/53/114800849_83b5e9ab34_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.32234375000000004,0.05843091334894614,0.281875,0.9078688524590165,0.12822115284689709,urban_street,bus;car;traffic light,69.282212,"[""A tall man with a beard and fanny pack carrying luggage across a street."", ""A man that is standing in the street holding two bags."", ""A man walking across a street holding bags of luggage."", ""Man walking across a street with baggage and other pedestrians.""]","[""An individual is in the open view in the picture."", ""A tall man with a beard and fanny pack carrying luggage across a street."", ""A man that is standing in the street holding two bags."", ""A man walking across a street holding bags of luggage."", ""Man walking across a street with baggage and other pedestrians.""]"
15110,000000015110.jpg,http://images.cocodataset.org/train2017/000000015110.jpg,http://farm3.staticflickr.com/2364/5730265794_7c5b95fbb1_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,480,0.367421875,0.26516666666666666,0.23931249999999998,0.7213541666666666,0.10555354020182288,urban_street,bus;car;traffic light,69.055535,"[""Three people walking on the sidewalk with one of them carrying and using an umbrella."", ""A group of pedestrians are walking on a sidewalk in the rain."", ""A group of people walking on rainy street next to stairs."", ""People walking down the sidewalk in the rain.""]","[""Three people walking on the sidewalk with one of them carrying and using an umbrella."", ""A group of pedestrians are walking on a sidewalk in the rain."", ""A group of people walking on rainy street next to stairs."", ""Three persons,one of which is carrying umbrella are walking between the parks."", ""People walking down the sidewalk in the rain.""]"
357291,000000357291.jpg,http://images.cocodataset.org/train2017/000000357291.jpg,http://farm3.staticflickr.com/2888/8752818735_f3fdf6b8bd_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,427,0.59221875,0.4988758782201405,0.233890625,0.48538641686182665,0.0828420155152225,urban_street,bus;car;traffic light,68.82842,"[""A woman in white blazer with black umbrella on street."", ""A woman with an umbrella standing in the street."", ""A young person that has an umbrella and is trying to cross the street."", ""A woman watches the street as many cars streak past.""]","[""A woman in white blazer with black umbrella on street."", ""A woman with an umbrella standing in the street."", ""A young person that has an umbrella and is trying to cross the street."", ""Woman in a white jacket holding up a black umbrella."", ""A woman watches the street as many cars streak past.""]"
44625,000000044625.jpg,http://images.cocodataset.org/train2017/000000044625.jpg,http://farm6.staticflickr.com/5304/5629286179_7aa399e8b5_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,427,0.0,0.28088992974238874,0.268375,0.7078688524590163,0.14236262496340749,urban_street,car;traffic light;truck,68.423626,"[""Pedestrians walking along a sidewalk near a large number of buildings."", ""people walking on a busy sidewalk with umbrellas in the rain."", ""Several women with umbrellas walk down the sidewalk."", ""a group of people walking on a city street""]","[""Pedestrians walking along a sidewalk near a large number of buildings."", ""people walking on a busy sidewalk with umbrellas in the rain."", ""Several women with umbrellas walk down the sidewalk."", ""Black and white photograph of woman with umbrella."", ""a group of people walking on a city street""]"
565946,000000565946.jpg,http://images.cocodataset.org/train2017/000000565946.jpg,http://farm4.staticflickr.com/3107/2533004253_f63796cbf7_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,365,640,0.0019726027397260273,0.600484375,0.5115616438356164,0.399515625,0.1326041523972603,urban_street,car;traffic light;truck,68.326042,"[""A group of people crossing a street in a city."", ""People crossing a street under street signs at an intersection."", ""people walking on the sidewalk and crossing the street in a city setting."", ""People standing on a street next to a building.""]","[""A group of people crossing a street in a city."", ""People crossing a street under street signs at an intersection."", ""people walking on the sidewalk and crossing the street in a city setting."", ""People standing on a street next to a building."", ""There is a lot of foot traffic going down Broadway.""]"
483952,000000483952.jpg,http://images.cocodataset.org/train2017/000000483952.jpg,http://farm1.staticflickr.com/51/144327242_8e24ebc259_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,375,500,0.4284533333333333,0.5304800000000001,0.4884,0.45394,0.1308104168,urban_street,car;traffic light;truck,68.308104,"[""A group of people that are standing in the street."", ""A group of people crossing a crosswalk in the rain."", ""A black and white photo of people crossing at a crosswalk."", ""People walking across a street on the crosswalk.""]","[""A group of people that are standing in the street."", ""A group of people crossing a crosswalk in the rain."", ""A black and white photo of people crossing at a crosswalk."", ""a black and white photo of people and an umbrella"", ""People walking across a street on the crosswalk.""]"
12946,000000012946.jpg,http://images.cocodataset.org/train2017/000000012946.jpg,http://farm8.staticflickr.com/7442/9424419058_5a4535fc22_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,426,0.07029687500000001,0.2292018779342723,0.22137500000000002,0.7550704225352113,0.10413840228873236,urban_street,bicycle;car;motorcycle;traffic light,68.041384,"[""People walking around downtown and a man riding his bike."", ""A street scene with people walking and a man on a moped."", ""A man riding a scooter down a sidewalk in a green shirt."", ""A man rides a motorcycle on the sidewalk.""]","[""People walking around downtown and a man riding his bike."", ""A street scene with people walking and a man on a moped."", ""A large group of people and a man on a motor bike."", ""A man riding a scooter down a sidewalk in a green shirt."", ""A man rides a motorcycle on the sidewalk.""]"
536145,000000536145.jpg,http://images.cocodataset.org/train2017/000000536145.jpg,http://farm5.staticflickr.com/4004/4699214859_77b78c7cbc_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.6524687499999999,0.2301875,0.34753124999999996,0.7556041666666666,0.17224782324218754,urban_street,bicycle;bus;traffic light,67.722478,"[""A group of naked men and woman riding bikes down a street."", ""A group of naked people riding bicycles down a street."", ""Nude and partially nude bike riders in city near intersection."", ""A large group of people on bikes on a street.""]","[""A group of naked men and woman riding bikes down a street."", ""A group of bicyclists ride with little or no clothes on."", ""A group of naked people riding bicycles down a street."", ""Nude and partially nude bike riders in city near intersection."", ""A large group of people on bikes on a street.""]"
7104,000000007104.jpg,http://images.cocodataset.org/train2017/000000007104.jpg,http://farm2.staticflickr.com/1246/983223771_1d16a79693_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,333,500,0.35090090090090087,0.45324000000000003,0.40828828828828834,0.53034,0.143628406006006,urban_street,bicycle;car,67.436284,"[""A man in a crowded street eating a very long hot dog."", ""Man wearing a red shirt and shorts eating on a busy street."", ""A man is eating beside a busy street."", ""Man eating long hot dog on street corner in city."", ""A man is eating a large hot dog in the street.""]","[""A man in a crowded street eating a very long hot dog."", ""Man wearing a red shirt and shorts eating on a busy street."", ""A man is eating beside a busy street."", ""Man eating long hot dog on street corner in city."", ""A man is eating a large hot dog in the street.""]"
269588,000000269588.jpg,http://images.cocodataset.org/train2017/000000269588.jpg,http://farm6.staticflickr.com/5110/5605612750_d52614c2b4_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,635,0.1685625,0.14462992125984253,0.305125,0.821496062992126,0.13593762450787394,urban_street,bicycle;car,67.359376,"[""a man is walking down the street with an umbrella"", ""A man is walking on a sidewalk and talking on his phone."", ""A black and white picture of a man wearing a turban walking down a street."", ""A man with an umbrella walking down the street while talking on a cell phone."", ""Man in warm clothes walking on a sidewalk talking on a cell phone.""]","[""a man is walking down the street with an umbrella"", ""A man is walking on a sidewalk and talking on his phone."", ""A black and white picture of a man wearing a turban walking down a street."", ""A man with an umbrella walking down the street while talking on a cell phone."", ""Man in warm clothes walking on a sidewalk talking on a cell phone.""]"
53335,000000053335.jpg,http://images.cocodataset.org/train2017/000000053335.jpg,http://farm8.staticflickr.com/7044/8688779244_cde520ed3e_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,427,0.042078125,0.02927400468384075,0.29903124999999997,0.9144262295081966,0.11786621267564401,urban_street,bicycle;car,67.178662,"[""Two beautiful red haired women walking a bike across a street."", ""two people walking across a street with a bicycle"", ""two women with a yellow bicycle are walking across a street"", ""Two females one with a bicycle crossing a city street"", ""Two girls crossing a city street wheeling a bicycle""]","[""Two beautiful red haired women walking a bike across a street."", ""two people walking across a street with a bicycle"", ""two women with a yellow bicycle are walking across a street"", ""Two females one with a bicycle crossing a city street"", ""Two girls crossing a city street wheeling a bicycle""]"
524420,000000524420.jpg,http://images.cocodataset.org/train2017/000000524420.jpg,http://farm9.staticflickr.com/8031/7889908522_ddda4bc57b_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,465,0.109390625,0.03109677419354839,0.220421875,0.9415698924731183,0.11147380393145162,urban_street,bicycle;car,67.114738,"[""A person walking a dog down a city street."", ""People and a dog walking on a city street."", ""a person walking on a city street with a dog"", ""a woman walks a down on a sidewalk as people walk by"", ""A woman in a dress has a white dog on a leash on a city street.""]","[""A person walking a dog down a city street."", ""People and a dog walking on a city street."", ""a person walking on a city street with a dog"", ""a woman walks a down on a sidewalk as people walk by"", ""A woman in a dress has a white dog on a leash on a city street.""]"
41085,000000041085.jpg,http://images.cocodataset.org/train2017/000000041085.jpg,http://farm1.staticflickr.com/89/229526058_1e9595cd17_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,480,640,0.0029791666666666664,0.275390625,0.31022916666666667,0.50334375,0.09683723616536458,urban_street,bicycle;car,66.968372,"[""Two horse drawn carriages travel down an old looking street."", ""Horse-drawn carriages travel down a cobblestone street in a small town."", ""A man riding a horse drawn carriage down a street."", ""They are riding in a horse and carriage down the street."", ""Horse drawn carriages traveling down a narrow street.""]","[""Two horse drawn carriages travel down an old looking street."", ""Horse-drawn carriages travel down a cobblestone street in a small town."", ""A man riding a horse drawn carriage down a street."", ""They are riding in a horse and carriage down the street."", ""Horse drawn carriages traveling down a narrow street.""]"
361480,000000361480.jpg,http://images.cocodataset.org/train2017/000000361480.jpg,http://farm9.staticflickr.com/8380/8638686560_82ce32c551_z.jpg,http://creativecommons.org/licenses/by/2.0/,458,640,0.7542139737991267,0.514921875,0.2450873362445415,0.48507812499999997,0.08559285599754364,urban_street,bus,66.855929,"[""Two double decker busses are on a narrow street."", ""two double deckered buses on a city street"", ""Double decker buses traveling down a busy city street."", ""Trolleys in England drive by a crowded sidewalk."", ""A bus that is sitting on the side of the street.""]","[""Two double decker busses are on a narrow street."", ""two double deckered buses on a city street"", ""Double decker buses traveling down a busy city street."", ""Trolleys in England drive by a crowded sidewalk."", ""A bus that is sitting on the side of the street.""]"
536827,000000536827.jpg,http://images.cocodataset.org/train2017/000000536827.jpg,http://farm3.staticflickr.com/2544/4134436587_7bea374a78_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,627,640,0.0045773524720893145,0.002921875,0.34558213716108455,0.9842968750000001,0.2720992247308613,urban_street,bicycle;car;stop sign,66.720992,"[""a person riding a bike on a city street"", ""A person riding a bike down the street."", ""a very pregnant woman standing next to a crosswalk"", ""A pregnant lady standing at a street crosswalk.""]","[""a person riding a bike on a city street"", ""A person riding a bike down the street."", ""a very pregnant woman standing next to a crosswalk"", ""A woman standing on the side of a road next to a woman riding a bike."", ""A pregnant lady standing at a street crosswalk.""]"
418535,000000418535.jpg,http://images.cocodataset.org/train2017/000000418535.jpg,http://farm9.staticflickr.com/8366/8481273142_e3683af7b4_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,443,0.3894375,0.08266365688487584,0.23395312499999998,0.885801354401806,0.12749195735750563,urban_street,bicycle;motorcycle,66.27492,"[""A man wearing a suit and tie and carrying something walkling down the street."", ""A person with a hat and a tie on a street."", ""an older man is walking down the side of a street"", ""An old man holding a bag walks down a street."", ""An older man walking down the street near stairs.""]","[""A man wearing a suit and tie and carrying something walkling down the street."", ""A person with a hat and a tie on a street."", ""an older man is walking down the side of a street"", ""An old man holding a bag walks down a street."", ""An older man walking down the street near stairs.""]"
451767,000000451767.jpg,http://images.cocodataset.org/train2017/000000451767.jpg,http://farm4.staticflickr.com/3712/10166706333_f3b2031ea7_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,426,0.67459375,0.006737089201877934,0.32309375,0.993262910798122,0.22227420517899055,urban_street,car,66.222742,"[""People are walking down a sidewalk with closed umbrellas."", ""Black and white photograph of people walking on a sidewalk."", ""People walking up and down a wet sidewalk."", ""People are walking down the street with their umbrellas in hand."", ""People walking down city sidewalk carrying umbrellas at night.""]","[""People are walking down a sidewalk with closed umbrellas."", ""Black and white photograph of people walking on a sidewalk."", ""People walking up and down a wet sidewalk."", ""People are walking down the street with their umbrellas in hand."", ""People walking down city sidewalk carrying umbrellas at night.""]"
551907,000000551907.jpg,http://images.cocodataset.org/train2017/000000551907.jpg,http://farm4.staticflickr.com/3661/3394111149_bcab9525b8_z.jpg,http://creativecommons.org/licenses/by/2.0/,480,640,0.03647916666666667,0.599890625,0.5191666666666667,0.400109375,0.12171794824218753,urban_street,truck,66.217179,"[""A person flying a kite on a busy city street"", ""A group of pedestrians walk down a city street next to a floating kite sign."", ""People walking down a street on a cold day"", ""A group of people walking down a street under a flying kite."", ""One person flies a kite near a crowded sidewalk.""]","[""A person flying a kite on a busy city street"", ""A group of pedestrians walk down a city street next to a floating kite sign."", ""People walking down a street on a cold day"", ""A group of people walking down a street under a flying kite."", ""One person flies a kite near a crowded sidewalk.""]"
198169,000000198169.jpg,http://images.cocodataset.org/train2017/000000198169.jpg,http://farm9.staticflickr.com/8062/8214585126_57490a1ef0_z.jpg,http://creativecommons.org/licenses/by/2.0/,426,640,0.0,0.032015625,0.8507746478873239,0.9595625,0.31984430842869704,urban_street,bus;car;truck,66.198443,"[""Two women on the sidewalk passing each other."", ""Two women are walking by each other on a sidewalk."", ""A couple of women are walking down a city street."", ""two women walking past each other on a sidewalk.""]","[""Two women on the sidewalk passing each other."", ""Two women are walking by each other on a sidewalk."", ""A couple of women are walking down a city street."", ""Two hot ladies outside near a truck during the day."", ""two women walking past each other on a sidewalk.""]"
311076,000000311076.jpg,http://images.cocodataset.org/train2017/000000311076.jpg,http://farm5.staticflickr.com/4021/4692845557_8b2caa2f94_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,457,0.030578125,0.3663676148796499,0.273703125,0.620984682713348,0.10078339801012033,urban_street,car;motorcycle;traffic light,66.007834,"[""People walking on a busy city sidewalk below a do not enter sign."", ""Large group of people walking across the street."", ""The hockey fans are gqthered in the street."", ""A large group of people walking down the street.""]","[""People walking on a busy city sidewalk below a do not enter sign."", ""a huge group of people are walking down a pathway"", ""Large group of people walking across the street."", ""The hockey fans are gqthered in the street."", ""A large group of people walking down the street.""]"
461996,000000461996.jpg,http://images.cocodataset.org/train2017/000000461996.jpg,http://farm9.staticflickr.com/8439/7906216972_70f49d39cd_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,490,640,0.048591836734693875,0.069203125,0.39308163265306123,0.90196875,0.16191513871173463,urban_street,bicycle;car;stop sign,65.619151,"[""Woman and child walking down the sidewalk followed by lady."", ""A mother and daughter are walking down a sidewalk."", ""an elderly woman holding hands with a young child walking on a street"", ""A mother and daughter walking down the street.""]","[""Woman and child walking down the sidewalk followed by lady."", ""A mother and daughter are walking down a sidewalk."", ""an elderly woman holding hands with a young child walking on a street"", ""A woman on her phone is holding a little girls hand."", ""A mother and daughter walking down the street.""]"
375200,000000375200.jpg,http://images.cocodataset.org/train2017/000000375200.jpg,http://farm1.staticflickr.com/140/361760441_6d78e541f8_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,330,500,0.6264848484848485,0.19326,0.37351515151515147,0.73482,0.1548703496969697,urban_street,car,65.548703,"[""A man riding a skateboard across a city street."", ""A man roller blades down a busy street."", ""a man skating on the street and  looking around"", ""A man in a green jacket skateboarding on the street"", ""A man riding down the street on a skateboard""]","[""A man riding a skateboard across a city street."", ""A man roller blades down a busy street."", ""a man skating on the street and  looking around"", ""A man in a green jacket skateboarding on the street"", ""A man riding down the street on a skateboard""]"
264197,000000264197.jpg,http://images.cocodataset.org/train2017/000000264197.jpg,http://farm9.staticflickr.com/8378/8543967621_920b643bcb_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,426,0.43624999999999997,0.2432394366197183,0.314828125,0.75,0.1484338317928404,urban_street,car,65.484338,"[""Two girls walk down the street carrying pink umbrellas"", ""Two people walk down an city sidewalk carrying umbrellas."", ""A couple of women crossing a street holding pink umbrellas."", ""Two women are carrying pink umbrellas on the sidewalk."", ""A couple of women carrying pink umbrellas down a sidewalk.""]","[""Two girls walk down the street carrying pink umbrellas"", ""Two people walk down an city sidewalk carrying umbrellas."", ""A couple of women crossing a street holding pink umbrellas."", ""Two women are carrying pink umbrellas on the sidewalk."", ""A couple of women carrying pink umbrellas down a sidewalk.""]"
521689,000000521689.jpg,http://images.cocodataset.org/train2017/000000521689.jpg,http://farm3.staticflickr.com/2091/1741980909_818fb0612c_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.2708541666666667,0.127765625,0.34675,0.638234375,0.11468279345703128,urban_street,bicycle;car;stop sign,65.146828,"[""A man is pulling a suitcase in the street."", ""Man walking across a crosswalk with rolling luggage"", ""A street scene with a man crossing the crosswalk with a suitcase."", ""A man with a suitcase on wheels crossing the street.""]","[""A man is pulling a suitcase in the street."", ""Man walking across a crosswalk with rolling luggage"", ""A street scene with a man crossing the crosswalk with a suitcase."", ""A man drags a rolling suitcase behind him."", ""A man with a suitcase on wheels crossing the street.""]"
479361,000000479361.jpg,http://images.cocodataset.org/train2017/000000479361.jpg,http://farm8.staticflickr.com/7025/6392767853_8f7f58f4ec_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.003,0.4887353629976581,0.281,0.5,0.10924331143881733,urban_street,bus;traffic light,65.092433,"[""A group of people walking down the city street in the rain."", ""A group of people walking under umbrellas down the street"", ""Many people walk on the sidewalk with umbrellas on the rainy day."", ""some people with umbrellas are walking down the street""]","[""A group of people walking down the city street in the rain."", ""A group of people walking under umbrellas down the street"", ""Many people walk on the sidewalk with umbrellas on the rainy day."", ""A group of people with umbrellas at night in a rainy city."", ""some people with umbrellas are walking down the street""]"
382715,000000382715.jpg,http://images.cocodataset.org/train2017/000000382715.jpg,http://farm3.staticflickr.com/2726/4488927130_fa7cc6caec_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,425,640,0.30456470588235296,0.26742187500000003,0.2876470588235294,0.588765625,0.10879812536764706,urban_street,bicycle;car;traffic light,65.087981,"[""A man riding a skateboard down a busy city street."", ""Man dressed in black skateboarding down a street."", ""a guy walking down the street bagging his pants."", ""A picture of a man in black skate boarding down a city street.""]","[""A man riding a skateboard down a busy city street."", ""a guy riding a skateboard  down a somehwat busy road"", ""Man dressed in black skateboarding down a street."", ""a guy walking down the street bagging his pants."", ""A picture of a man in black skate boarding down a city street.""]"
170950,000000170950.jpg,http://images.cocodataset.org/train2017/000000170950.jpg,http://farm2.staticflickr.com/1140/623562579_1fdf0a7de1_z.jpg,http://creativecommons.org/licenses/by-nd/2.0/,480,640,0.23970833333333333,0.112359375,0.37452083333333336,0.768546875,0.10555558284505207,urban_street,car,65.055556,"[""A man carrying apiece of luggage on a sidewalk."", ""A man on the sidewalk pulling a suitcase."", ""Man carrying satchel and pulling suitcase down sidewalk in a city."", ""Man carrying a flowered suitcase down the sidewalk."", ""A man pulls a suitcase on wheels down a sidewalk.""]","[""A man carrying apiece of luggage on a sidewalk."", ""A man on the sidewalk pulling a suitcase."", ""Man carrying satchel and pulling suitcase down sidewalk in a city."", ""Man carrying a flowered suitcase down the sidewalk."", ""A man pulls a suitcase on wheels down a sidewalk.""]"
487957,000000487957.jpg,http://images.cocodataset.org/train2017/000000487957.jpg,http://farm9.staticflickr.com/8054/8365176711_dc85f7d20d_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,640,0.303375,0.339328125,0.2516875,0.5797656250000001,0.10141296813964845,urban_street,car,65.01413,"[""Man walking down street with an umbrella over his head."", ""A man in suit with umbrella crossing a street."", ""A man is walking across the street holding an umbrella."", ""A man walking across a street with an umbrella."", ""A man in a black suit carries a checkered umbrella as he walks on a crosswalk.""]","[""Man walking down street with an umbrella over his head."", ""A man in suit with umbrella crossing a street."", ""A man is walking across the street holding an umbrella."", ""A man walking across a street with an umbrella."", ""A man in a black suit carries a checkered umbrella as he walks on a crosswalk.""]"
119815,000000119815.jpg,http://images.cocodataset.org/train2017/000000119815.jpg,http://farm4.staticflickr.com/3334/3248738773_d9b51384ea_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,424,0.44490625,0.008985849056603774,0.1779375,0.8632075471698113,0.10001623175854951,urban_street,car,65.000162,"[""Two females are walking down the street wearing boots."", ""Two women walking and talking on a busy city street."", ""Two women crossing the street looking at a cellphone."", ""Two women looking at an electronic device while crossing the street."", ""two women looking at a cellphone as they walk down a sidewalk""]","[""Two females are walking down the street wearing boots."", ""Two women walking and talking on a busy city street."", ""Two women crossing the street looking at a cellphone."", ""Two women looking at an electronic device while crossing the street."", ""two women looking at a cellphone as they walk down a sidewalk""]"
197057,000000197057.jpg,http://images.cocodataset.org/train2017/000000197057.jpg,http://farm3.staticflickr.com/2614/3997055832_757648e5f2_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.5291458333333333,0.40384374999999995,0.2959583333333333,0.540359375,0.09387905940755208,urban_street,car,64.938791,"[""a male in a black jacket and a white and black street sign and cars"", ""Woman standing at roadway intersection in urban setting."", ""A person waves while standing beneath a street sign."", ""A woman is standing next to a street sign that reads \""Anza\""."", ""A man standing next to a parked car on a street.""]","[""a male in a black jacket and a white and black street sign and cars"", ""Woman standing at roadway intersection in urban setting."", ""A person waves while standing beneath a street sign."", ""A woman is standing next to a street sign that reads \""Anza\""."", ""A man standing next to a parked car on a street.""]"
386888,000000386888.jpg,http://images.cocodataset.org/train2017/000000386888.jpg,http://farm3.staticflickr.com/2527/4010559278_30c6ffa3b8_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,500,375,0.46118000000000003,0.35632,0.26183999999999996,0.5653333333333334,0.09385675466666665,urban_street,car,64.938568,"[""a small group of elephants walking down the street at night"", ""A line of elephants walking in the street."", ""A line of elephants marching down a street."", ""The elephants are walking down the street by the bridge."", ""A nigh time elephant parade or show in a street""]","[""a small group of elephants walking down the street at night"", ""A line of elephants walking in the street."", ""A line of elephants marching down a street."", ""The elephants are walking down the street by the bridge."", ""A nigh time elephant parade or show in a street""]"
534395,000000534395.jpg,http://images.cocodataset.org/train2017/000000534395.jpg,http://farm3.staticflickr.com/2154/2158466803_6b0aedbf6c_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,500,375,0.08258,0.00224,0.42810000000000004,0.9797866666666667,0.09370562426666668,urban_street,car,64.937056,"[""A woman carrying a briefcase walking on a crosswalk."", ""A woman walking across the street with a suitcase."", ""A woman walks on the street with a suitcase."", ""A woman carrying a suitcase across the street."", ""Woman with great posture crosses street carrying a suitcase.""]","[""A woman carrying a briefcase walking on a crosswalk."", ""A woman walking across the street with a suitcase."", ""A woman walks on the street with a suitcase."", ""A woman carrying a suitcase across the street."", ""Woman with great posture crosses street carrying a suitcase.""]"
204279,000000204279.jpg,http://images.cocodataset.org/train2017/000000204279.jpg,http://farm3.staticflickr.com/2579/3830143871_7758971d53_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,418,0.195203125,0.48988038277511964,0.280328125,0.5101196172248803,0.08914995570424643,urban_street,bicycle;car;traffic light,64.8915,"[""Some people are walking down the big street."", ""A woman is crossing at a street crosswalk."", ""Woman walking in street with car and bicycle in background."", ""A woman walks across the street as a biker rides by on the sidewalk.""]","[""Some people are walking down the big street."", ""A woman stands in front of a London cab while a second woman walks with her bike in the background"", ""A woman is crossing at a street crosswalk."", ""Woman walking in street with car and bicycle in background."", ""A woman walks across the street as a biker rides by on the sidewalk.""]"
